Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRD49,OUT049,3722.721161839734
FDE21,OUT019,-31.325999982790393
FDN44,OUT035,2665.520536457054
DRC01,OUT049,880.0541695238048
NCK30,OUT046,3990.4554041006177
FDU39,OUT013,999.5401310094945
FDB49,OUT013,1693.6954136164993
FDS12,OUT045,1961.3862093185746
FDR57,OUT018,2286.288735029763
FDX22,OUT027,4812.41424376328
FDC60,OUT013,1536.9065302813526
NCE42,OUT049,3713.0648045005373
NCK42,OUT049,3478.6087451159374
DRE01,OUT017,3926.28938002633
FDE57,OUT018,2014.1572565511674
DRK59,OUT019,1845.0584074232574
FDB10,OUT027,5175.810808524393
FDQ25,OUT046,2904.5315961610286
FDY26,OUT017,3446.3317773566378
FDG28,OUT049,3920.016251449987
FDM14,OUT049,1875.766190338105
NCH29,OUT049,1664.1911765934465
FDD48,OUT049,1958.5812782128874
FDC17,OUT045,3261.7308875310546
DRH49,OUT027,2768.5453226700447
FDN44,OUT018,2310.2255055840233
FDC29,OUT045,1799.4325295346619
DRK01,OUT019,-443.96269149017667
FDD48,OUT017,2052.1134452579054
FDB59,OUT013,3187.123206737222
FDY45,OUT010,2123.684063173584
FDX60,OUT035,1398.9906921300492
FDT09,OUT010,281.71032961756083
DRB24,OUT018,2148.4966405065707
FDL13,OUT035,3833.1191675520304
FDN16,OUT035,1756.50371467002
FDK57,OUT013,1962.6883810993202
FDO22,OUT027,2813.274630672551
FDC57,OUT010,1241.8813590209902
FDZ13,OUT027,2328.906625862136
FDW27,OUT013,2506.5602416433967
FDX10,OUT049,762.281208904036
FDY08,OUT018,1987.1116059503495
FDA49,OUT017,1605.247127675578
FDC32,OUT018,1250.3462397098183
FDO04,OUT035,967.550527139006
NCZ54,OUT013,2524.646374529003
FDY40,OUT045,767.2598427341424
FDW36,OUT045,1715.508788258139
FDE11,OUT017,3183.329071514604
DRE37,OUT045,2891.4421914643335
NCK19,OUT017,3217.630910132806
FDT19,OUT035,2915.0708061655714
FDE56,OUT045,976.6239851897157
FDZ57,OUT010,198.97825256919515
FDB35,OUT035,1746.598265362188
FDF09,OUT010,-1217.841399300256
FDO34,OUT046,2737.4455278330634
FDA55,OUT046,3655.7160587784547
NCM18,OUT035,1067.3968588663001
FDJ20,OUT019,87.837172974145
DRQ35,OUT019,133.73220714536626
FDG02,OUT013,3108.8592968932235
NCU29,OUT018,2036.7107198403553
FDL27,OUT027,2526.5802326023913
NCA54,OUT035,2916.874505529633
FDJ32,OUT035,1161.7358080596541
FDB21,OUT019,1874.266527722678
FDR46,OUT035,2404.451111600224
FDZ32,OUT046,1814.3270523781948
DRF36,OUT017,3140.0951850598976
NCU54,OUT017,3450.015752484379
NCI31,OUT017,743.4766558664778
DRA59,OUT035,2996.808079302421
NCC55,OUT045,583.2752895583685
FDE44,OUT018,530.2002531039128
NCN26,OUT018,1560.250458641821
FDC11,OUT049,1557.37541368841
FDV24,OUT035,2552.2568534494167
FDR40,OUT019,-576.4436330652737
NCQ17,OUT049,2543.741693751189
FDC46,OUT045,2863.383213606852
NCM18,OUT046,1041.2603825426474
FDK16,OUT046,1563.4705221956162
FDI28,OUT017,1460.5416603977876
FDS11,OUT018,3290.271939396046
DRD13,OUT046,1074.6088651402733
FDL36,OUT035,1567.2015353270929
FDI27,OUT013,769.4086380545548
FDJ53,OUT019,-44.93726937339386
FDS44,OUT045,3828.9027973823595
FDE28,OUT046,3661.955470784261
FDQ33,OUT018,2134.2222045771605
FDB37,OUT017,4007.8196955135354
FDQ31,OUT045,1414.9707333805507
NCQ05,OUT046,2436.1012728743526
FDE10,OUT013,2141.495367429221
FDF38,OUT017,945.2457553919984
FDE50,OUT019,1166.9100702308006
DRG37,OUT010,557.309742606845
NCH06,OUT049,3947.398648168707
FDY14,OUT045,4037.889078509017
FDO27,OUT017,1722.3895341843129
FDQ19,OUT049,3958.846108598188
FDZ26,OUT019,1736.328092544913
FDN51,OUT013,4178.362562839193
FDK20,OUT035,2136.324976441084
FDD40,OUT018,2734.882731177622
DRI25,OUT018,626.3906927194439
FDH56,OUT017,2086.8510755616253
FDI36,OUT027,4635.270083712314
DRH11,OUT018,687.9256539351566
NCV18,OUT017,1483.958924282049
DRI01,OUT049,2782.4000641732564
DRE48,OUT049,3194.3123204084977
FDS51,OUT035,1124.5008674693106
FDM38,OUT017,1097.6352041137611
FDB60,OUT027,4559.171465712954
FDY58,OUT035,3739.310232925972
FDY22,OUT045,2235.9338399843446
FDF11,OUT027,5373.906857958884
FDZ51,OUT035,1725.053781620799
FDQ45,OUT017,3124.414644009772
FDF17,OUT035,3200.3824127766466
NCF31,OUT027,3844.119479402767
FDA37,OUT013,2113.9902748574104
FDO51,OUT046,855.2053983998788
FDF34,OUT013,3216.961714534069
FDD57,OUT018,1303.229384961521
FDO37,OUT046,3722.1532351714113
FDR49,OUT049,926.5351856261889
FDS39,OUT049,2368.6963670681844
FDI48,OUT027,2391.342298893601
DRM35,OUT049,2926.345456633534
FDV57,OUT035,3020.7413293099344
FDZ55,OUT013,2631.4610601075365
FDI28,OUT035,1353.1905944777968
FDS21,OUT045,1036.3620700666706
FDT34,OUT013,1762.5845527386175
DRI25,OUT035,970.8193148106625
FDT47,OUT010,-309.6229211920793
DRH39,OUT045,1067.788865264426
NCD54,OUT045,2224.752447643091
FDU16,OUT027,2828.2787716862176
NCW29,OUT045,2016.7308125762208
FDV25,OUT027,5002.874266090285
FDM56,OUT035,1880.8063104823248
FDZ04,OUT027,2492.104087571017
FDG59,OUT019,-1160.3890316541203
FDI56,OUT045,1430.2907770646839
FDS33,OUT035,1565.2069094828205
FDC23,OUT049,2967.9268167787013
FDT11,OUT049,3041.756218825264
FDG17,OUT045,3831.712185867227
FDZ44,OUT045,1876.054793319816
FDJ52,OUT013,2566.031597130017
DRI23,OUT046,2563.651096760589
DRE15,OUT010,-682.4843498787739
NCF07,OUT013,1637.100611547987
NCR29,OUT049,993.1357427891694
FDE44,OUT019,-1153.8798790450887
FDT23,OUT035,1410.9045621344308
NCG06,OUT017,4229.469934113964
NCU41,OUT010,1131.695338887704
FDH46,OUT017,1883.8077041120594
FDV31,OUT013,2846.9534425316942
NCT41,OUT027,3904.3324603137025
FDE22,OUT027,4020.808080578633
FDC26,OUT045,1741.7824731193462
DRF51,OUT017,668.6111222709237
NCY53,OUT019,-109.31085378562375
FDY21,OUT017,3264.136826012682
FDL27,OUT013,1119.052200489749
FDZ34,OUT049,3250.4719708728844
NCF43,OUT010,393.7500234441914
FDC21,OUT035,1907.8904421468526
FDL26,OUT013,2538.420240004043
FDT25,OUT010,108.3810207929892
NCR30,OUT046,1245.6198922642236
DRL23,OUT019,-159.08194925683893
NCR05,OUT049,3189.523799708273
NCE19,OUT018,585.0885572155887
FDY07,OUT035,894.878858600931
FDB10,OUT017,3924.3563478238375
FDP57,OUT013,1710.5381829780897
FDU48,OUT019,224.6086510025848
FDH48,OUT035,1520.5159601860785
FDO33,OUT035,1952.9929723217535
NCU29,OUT045,2311.4258041974053
FDW35,OUT046,747.3008697562232
FDH05,OUT010,1755.1764216052738
FDP26,OUT049,1692.934958720767
DRG27,OUT035,713.5429940242793
FDQ33,OUT046,2458.8224576822586
FDH20,OUT010,-233.2476658272185
FDV14,OUT046,1408.9637036063639
DRD01,OUT046,947.2115825757274
NCI17,OUT049,1635.7231254568917
FDF39,OUT010,2233.2705598143066
FDX37,OUT046,1708.8483648608749
NCX17,OUT035,3766.923854573929
FDN03,OUT013,4042.883427444709
NCS41,OUT010,1007.6034360232111
FDH34,OUT045,2896.8160484436485
NCX53,OUT018,1989.3252759195998
FDY31,OUT046,2441.5350598947443
FDD20,OUT017,2228.106131281271
FDE51,OUT045,658.5814150910753
FDV27,OUT046,1514.1505598923316
FDF16,OUT035,2434.8267963621975
FDZ02,OUT049,1585.4643121077986
NCK05,OUT045,954.3075762357247
FDM12,OUT027,4529.563766131245
NCA05,OUT018,2102.0863206696254
FDX33,OUT045,2513.758929500117
FDM25,OUT049,2954.1853553977307
FDE41,OUT018,1120.7437969208024
FDW14,OUT045,1346.5716237680044
NCD30,OUT046,1562.1898901517773
FDB23,OUT010,1845.1023558794013
FDF45,OUT046,1103.2667009406061
FDW20,OUT017,2192.8104292018998
FDF47,OUT045,3548.974081417873
NCR05,OUT019,1249.7988599987461
DRB01,OUT046,2979.469842191461
FDE36,OUT013,2716.4207277382384
FDU56,OUT049,3009.8358739665227
FDB23,OUT049,3766.578823940934
FDN48,OUT049,1572.1817083718645
FDS43,OUT013,3028.244573863243
NCN05,OUT013,2940.6724567396986
NCL53,OUT049,2864.364559983748
FDL56,OUT046,1450.0892883141453
FDH17,OUT018,1287.6996133614164
FDP37,OUT046,2071.719377731596
FDG09,OUT019,1147.7560865710936
FDA55,OUT045,3526.609711451788
FDX31,OUT049,3828.852706064511
FDJ41,OUT045,4061.207187123985
DRC24,OUT045,2392.601148999899
FDQ21,OUT035,2077.716776787559
NCT54,OUT045,1419.8316528202406
FDH08,OUT049,3747.45188084046
FDY38,OUT018,3341.3973640253143
DRM11,OUT010,2254.1756796802347
FDG32,OUT049,3539.244966388397
NCH18,OUT046,3894.7895162840696
FDI20,OUT035,3467.8544969614095
FDA33,OUT018,2098.078838462592
FDN45,OUT013,3521.610986049789
FDT45,OUT010,-953.3646663936961
FDR32,OUT035,3778.557983351291
FDA48,OUT017,3675.632471187798
FDN23,OUT017,2490.558365366396
NCR18,OUT035,812.0272137642498
FDD45,OUT046,1574.3866273082015
FDI22,OUT018,2996.319360206865
FDT09,OUT013,2199.6008148230085
DRC24,OUT027,3874.941135563813
FDT39,OUT046,2496.24541866817
FDX28,OUT045,1489.2886635223747
FDA50,OUT018,1162.2533713171936
FDT33,OUT027,4177.5027282056035
FDQ60,OUT049,2054.98625239778
NCM19,OUT018,1522.206294333711
FDF40,OUT046,3916.250165047428
NCI30,OUT035,3929.312197627465
FDK34,OUT049,3839.4156764509953
FDA38,OUT027,5159.987584354905
FDT02,OUT045,511.8262137606971
FDC11,OUT017,1653.8496260315826
FDD08,OUT046,761.879648519676
NCS29,OUT046,4177.927316786956
DRI03,OUT010,865.1310481682053
FDK48,OUT035,1351.383624729494
FDM52,OUT049,2422.8113752424906
FDP49,OUT035,1118.6182611432837
DRA24,OUT046,2649.796198160643
NCJ43,OUT049,2795.6566636784773
FDE11,OUT045,2965.996077643783
FDP01,OUT049,2576.407204280229
FDQ59,OUT018,1111.7928214775939
FDA43,OUT019,1190.9204014475586
FDL14,OUT017,2730.380407272004
FDV50,OUT010,51.04824546321021
FDT01,OUT027,4820.297015113505
NCC42,OUT035,2325.4964589837864
FDO28,OUT046,1921.7315806437223
FDD32,OUT019,-532.060028667996
FDV45,OUT035,3059.1960803949996
NCW17,OUT019,124.7885259077276
NCJ17,OUT027,2796.4631012722302
NCF18,OUT049,3034.859180796866
FDP01,OUT045,2443.132354265862
FDH24,OUT045,2482.8607564274535
FDI38,OUT027,4855.208602452163
FDX03,OUT035,900.3457241956604
FDY28,OUT046,3396.0135202590527
FDN34,OUT018,2480.1722155190455
FDJ02,OUT045,2407.2596858094394
FDW40,OUT019,305.4002364843676
FDX03,OUT017,945.429611997591
FDE17,OUT027,3875.22079300149
FDT58,OUT046,2710.199107200813
FDI38,OUT013,3407.017463365648
FDW22,OUT035,3691.436784356335
FDS15,OUT027,3247.317380019751
NCX06,OUT013,2879.7732548799895
DRK47,OUT035,3764.032407484129
FDC23,OUT027,4396.510444134862
FDM56,OUT010,-148.5083091812071
FDP21,OUT046,3119.7088332296817
FDP58,OUT046,3487.602473629424
FDA27,OUT019,2075.374912860635
FDK41,OUT019,-601.6750729660511
NCH42,OUT046,3673.3054084576015
FDG29,OUT045,628.5943933471435
FDW15,OUT018,2166.5150371626632
FDD28,OUT018,674.2007843249326
FDQ37,OUT049,3148.7430397210846
FDC23,OUT035,3045.8426527158226
FDV13,OUT035,1635.3569087884355
FDK33,OUT046,3413.7882730643305
FDO33,OUT013,1826.5152801725549
FDN21,OUT017,2737.8553779449085
NCW06,OUT027,4471.475179590284
FDI38,OUT035,3485.3133350505577
FDC21,OUT027,3245.563117889348
NCS05,OUT046,2169.103468351283
NCN53,OUT049,707.1260551575508
FDV40,OUT010,-680.4122757417258
FDG60,OUT017,3873.269554705187
NCY30,OUT027,4330.806168937148
FDM40,OUT045,2133.076503852708
NCO30,OUT046,2932.6102768653263
FDK10,OUT046,2981.290722357824
FDM36,OUT045,2762.6095488690507
FDN10,OUT013,1916.6992240069264
FDM46,OUT018,1217.0632002797875
FDX50,OUT049,1756.7833236713793
FDP33,OUT045,3949.957741530783
FDO12,OUT045,3087.9156446574243
FDC28,OUT013,1765.5629897456008
FDO31,OUT045,1340.3368155121648
FDX45,OUT035,2555.4304973272083
FDV21,OUT049,2047.8421883713577
FDH04,OUT049,1566.7005130859677
NCG54,OUT013,2669.1338545149592
FDO13,OUT046,2672.731780193846
FDA09,OUT027,4311.953077681734
FDC38,OUT017,2328.389406133955
NCO42,OUT046,2309.045935916514
FDL45,OUT049,2060.8537583072875
NCK31,OUT013,894.2845546567116
FDM39,OUT017,2939.2502062711756
FDC22,OUT010,1166.14862588103
FDF46,OUT046,1900.3297534555315
FDQ37,OUT045,3003.025141883485
FDH41,OUT010,1447.0232587973783
FDQ04,OUT046,695.1869020282093
NCQ02,OUT027,4440.669689695445
FDJ57,OUT027,4687.679061051927
NCE07,OUT049,2302.011072498265
FDE56,OUT013,1022.5897278542959
FDI20,OUT049,3403.918850837179
FDK36,OUT018,610.3589736379097
FDP08,OUT027,4528.217432561827
FDF44,OUT017,2329.500508092736
NCU53,OUT017,2832.378771821436
FDF47,OUT035,3736.8992940627413
FDS55,OUT010,517.1673961974273
FDZ52,OUT010,-179.19570764856144
FDL04,OUT018,1357.685948812093
NCM26,OUT035,2532.1068259503854
FDX43,OUT049,2791.9319135331443
FDP52,OUT049,3651.721570552547
DRK49,OUT045,615.7543041014064
FDE38,OUT013,2711.043085601257
DRF13,OUT035,2390.785374830658
FDK41,OUT010,-587.5002086352006
FDJ04,OUT027,3316.7035498962014
FDZ44,OUT018,1663.5225641639565
FDS11,OUT013,3599.9830575698643
FDA55,OUT049,3669.212380302709
NCW53,OUT046,3105.3520414424192
FDB49,OUT027,3149.738079635914
FDD23,OUT017,3300.866360487382
NCV42,OUT045,1706.4519757364058
NCZ29,OUT018,1745.136421116526
FDQ26,OUT013,921.6265772408951
FDV08,OUT017,900.7773323236488
FDC53,OUT049,1668.328662096481
FDV58,OUT010,1197.4556951792047
NCP02,OUT019,-969.012732191323
DRI37,OUT045,827.4759504608198
FDQ12,OUT049,3736.2846665704965
FDE33,OUT046,1342.372196500368
FDX27,OUT045,1402.5238491475304
FDM22,OUT017,1075.4779562866875
NCH30,OUT019,-119.94448961405396
FDC04,OUT017,3904.357938640669
FDO38,OUT046,1382.2293696636073
FDV52,OUT027,3305.206645281807
FDB32,OUT013,1567.708756204345
FDV43,OUT018,516.8195131558224
FDI24,OUT018,2584.244896355108
FDR40,OUT017,1523.3562140944941
FDW02,OUT049,2030.414153771375
FDE44,OUT049,855.9127218781803
FDL38,OUT046,1591.9381925121081
NCT54,OUT010,-326.2749360593989
DRJ39,OUT010,1505.6039711553526
FDW55,OUT049,4059.224540528574
DRF13,OUT019,370.60999281292754
NCW17,OUT049,2129.6867969548575
FDP13,OUT035,855.9541425855929
FDS08,OUT018,2529.078130717471
NCP17,OUT035,1132.278937496316
NCO53,OUT035,2931.7408802019054
FDH19,OUT045,2725.2239574795612
FDJ04,OUT017,2024.795996005428
FDG10,OUT049,1077.7398626269626
FDA40,OUT010,-497.8564049856809
FDI53,OUT045,2501.897812561855
FDU09,OUT010,-912.9020705533144
FDK60,OUT045,1584.8795463718834
FDR43,OUT017,746.0282381406414
FDW22,OUT017,3705.4901939354468
DRP47,OUT010,2056.0845763432
DRG48,OUT010,433.55510045716693
FDA14,OUT035,2344.308118383079
FDU49,OUT013,1525.6846646248034
FDK28,OUT045,3977.4463008865487
FDT19,OUT046,2834.511345097583
NCQ42,OUT045,1918.793188848925
FDD03,OUT045,3560.2224606516347
NCM53,OUT013,1735.7194795414582
NCX53,OUT045,2186.2914983933733
FDV14,OUT027,2765.352383584738
NCZ54,OUT017,2694.6069055279595
FDB39,OUT013,860.878494587153
DRC24,OUT046,2451.716744367678
FDY36,OUT013,1279.0479634647304
FDN01,OUT035,2969.7000696643026
DRH25,OUT046,887.3934114734843
FDV08,OUT046,836.8477206566108
NCP53,OUT049,3829.0486722447877
FDU52,OUT010,614.9526598229827
NCI42,OUT045,3202.5870776517195
FDZ14,OUT035,1996.1342767161175
FDF11,OUT046,4001.213972250598
FDQ13,OUT018,1187.8678729494584
FDO32,OUT010,-1110.0027853586596
DRJ37,OUT018,2126.3919726099334
FDY43,OUT046,2721.8915746035946
NCT41,OUT017,2591.190211975785
NCV17,OUT045,2065.389102949792
FDM04,OUT027,2340.6425107106106
DRB48,OUT018,377.24846642566513
FDM24,OUT013,2520.1922797728876
FDT37,OUT049,4132.15595403181
NCO05,OUT010,-315.47836211556364
FDL13,OUT046,3806.9845267939327
FDL15,OUT017,2614.984118121376
FDB11,OUT018,3355.332964148027
FDL14,OUT019,676.8941311170015
FDY10,OUT019,-58.84688561932239
FDJ40,OUT049,1848.0618413219245
NCW18,OUT046,3755.19626341162
NCY06,OUT013,2044.2604739369117
DRE13,OUT018,1096.430348636128
FDA26,OUT045,3337.2130263336385
NCE19,OUT010,-1054.0263461851184
FDE33,OUT035,1460.2407207195163
DRL59,OUT027,2366.772929252491
FDY07,OUT046,856.3095601829529
FDF57,OUT018,2494.0736352652557
FDM58,OUT035,1902.8950735254523
FDP26,OUT027,3057.462967582437
FDY32,OUT046,2673.2105357344753
FDD51,OUT010,-1139.7094674706364
FDU22,OUT018,1634.9974361582088
FDZ49,OUT018,3295.597775372129
NCI42,OUT017,3440.2983710456074
FDT04,OUT027,2050.7332864824766
NCU41,OUT045,2946.8801191457596
FDS56,OUT045,4173.15131135192
NCN42,OUT017,2496.612111045978
FDK34,OUT046,3822.7992096256985
FDB03,OUT017,3869.5950846721653
DRJ25,OUT035,850.4727763974338
FDT25,OUT027,3486.0259248629227
FDN20,OUT013,2715.6299952518775
FDP09,OUT013,3396.0181347368334
FDM20,OUT019,1965.317176745205
NCG55,OUT046,1849.8165775507412
NCP14,OUT045,1587.4585167786438
NCH06,OUT046,3885.714058458764
FDV52,OUT013,1865.6923967785283
NCL07,OUT035,795.1132110783884
DRJ11,OUT027,4483.833823226488
DRO59,OUT013,1258.3185280869238
FDW15,OUT010,511.8136299519063
NCQ30,OUT035,2031.5834262062997
NCN54,OUT019,-691.5635662941468
FDY01,OUT027,3360.608619095955
FDX39,OUT035,3521.8849844667293
FDH53,OUT027,2807.814336811437
FDA57,OUT035,815.7547219047724
NCC07,OUT010,-190.11236617477198
FDU28,OUT013,2973.8649648826704
FDK36,OUT010,-999.4920427206755
FDR36,OUT018,518.0516082221532
NCQ17,OUT035,2533.0960277344284
FDS28,OUT019,-1009.7433552892119
FDE08,OUT045,2330.7708085493914
FDU22,OUT046,1964.2652626754
FDG41,OUT045,1712.7573677923722
FDO31,OUT010,-532.9226571967586
FDM21,OUT019,2135.260500836155
FDU40,OUT017,3181.774215630776
FDV36,OUT018,1779.9080636112064
FDT10,OUT027,2470.049661878521
FDX38,OUT045,708.519865231593
NCU30,OUT027,4030.9499220255366
NCV06,OUT049,3114.113623137582
FDT16,OUT035,4259.356658128402
NCP41,OUT027,3191.8743511705907
FDZ56,OUT017,2881.360413282351
FDC22,OUT035,3168.268148777296
FDU10,OUT035,808.3441134810668
FDS46,OUT045,1869.131803700552
FDO08,OUT049,2766.28132178761
NCV42,OUT018,1478.37702321484
FDP33,OUT035,4099.005695950636
FDJ12,OUT046,3394.316087492126
FDH04,OUT045,1419.4412882424479
NCU54,OUT013,3315.852316431119
FDO36,OUT010,989.4536604823306
FDT37,OUT027,5542.381330018443
FDD14,OUT010,1035.2700153101855
FDA16,OUT013,3484.193208307989
NCS42,OUT019,-455.2358427238321
FDP10,OUT019,-265.83122908828204
FDQ28,OUT049,2499.2053787976038
FDK57,OUT010,80.11994460481861
FDK02,OUT013,1944.1117718028318
FDW47,OUT018,1639.059664932919
NCC42,OUT018,1937.5157197255762
FDQ37,OUT018,2807.558093192535
FDL40,OUT046,1555.9042649731957
DRE13,OUT010,-466.0373978354387
FDQ34,OUT027,3102.876690546019
NCB54,OUT046,2093.3493514907223
FDS48,OUT049,2497.9605951417107
FDO15,OUT045,1187.8964010923387
NCT30,OUT013,751.2402503143512
FDU49,OUT027,2932.111432270576
FDE21,OUT046,1927.102745030895
FDS49,OUT019,-595.498089979026
FDT38,OUT027,2752.3776772307947
FDZ01,OUT045,1703.7991993225753
FDC41,OUT035,1281.282914899151
DRG13,OUT010,665.3570393974194
NCZ42,OUT018,3453.86403776975
NCM07,OUT045,1334.6326064714633
NCV17,OUT018,1812.7602209637753
DRK39,OUT035,1389.4510488258275
FDS37,OUT018,1632.5133390170777
FDV12,OUT019,-283.1902173759231
NCG19,OUT018,3375.1303349701284
FDS51,OUT013,1069.5314186518053
NCO14,OUT046,757.9731747458125
FDC38,OUT046,2209.098258436543
FDN15,OUT046,2313.34938672126
NCH42,OUT013,3607.154590647101
FDQ22,OUT046,702.1850950541993
FDC05,OUT013,3094.3373766272616
FDZ31,OUT013,3090.5250812264394
DRJ23,OUT049,3098.455696493249
FDC52,OUT035,2488.5881171364235
DRD12,OUT010,-481.94111381057814
FDV55,OUT017,2510.5847676851554
FDD32,OUT046,1426.835903390834
FDR01,OUT049,3348.038256008359
FDY08,OUT019,307.42004182976234
FDQ45,OUT045,2951.3459498097845
DRN11,OUT027,3741.135708511374
NCS05,OUT018,1874.149495266763
FDY32,OUT035,2700.9050428936052
NCD31,OUT045,2558.888371660105
NCE06,OUT049,2604.5958232421326
NCP14,OUT046,1657.5212905708463
NCF18,OUT019,1070.4983290975972
FDF14,OUT018,2204.813148776434
FDB22,OUT017,2633.8519073988455
NCH54,OUT049,2565.4459050267305
FDU27,OUT035,929.7540532688794
FDS58,OUT027,4035.177249684668
NCU29,OUT035,2415.3322262869606
FDJ57,OUT013,3236.219662640353
FDL56,OUT049,1465.1012832143745
FDH60,OUT035,3252.904904856595
FDN24,OUT018,630.8352556055074
FDD02,OUT017,2165.5763115099835
FDP15,OUT017,4243.586611509095
FDB28,OUT027,4485.164864106431
DRC49,OUT045,2217.979499722549
NCG30,OUT018,1639.7922215120454
FDJ14,OUT049,1449.8854790023768
FDL52,OUT045,597.425342199032
NCG19,OUT027,5084.99318790789
NCN41,OUT035,2066.124951944641
FDW22,OUT013,3603.8156826594304
FDI02,OUT013,1876.6359761705667
FDV51,OUT045,2591.852722674108
FDV48,OUT046,1416.7239666588068
NCL17,OUT019,322.0512778644385
FDP46,OUT045,1422.6788984466173
FDU10,OUT045,614.2417613755197
FDT37,OUT010,2220.4793482688037
FDI27,OUT035,850.8067675182268
FDN51,OUT046,4219.641018254511
FDW07,OUT035,1538.468319028885
FDN45,OUT049,3577.8762131691083
DRN37,OUT027,4069.25438498736
DRF48,OUT049,3021.2453196105926
FDP38,OUT019,-987.567298685002
NCX18,OUT027,4544.055636650788
FDK45,OUT018,1792.4618870851125
FDZ37,OUT049,1575.1618431707423
FDS50,OUT018,3171.7950993319537
NCR54,OUT018,2776.4282781926913
NCS17,OUT035,1600.3849622441885
FDV31,OUT046,2885.0961347831135
DRE27,OUT017,1612.3170233989579
FDN60,OUT013,2573.073264935042
FDK26,OUT013,3057.696269139783
FDX37,OUT018,1387.3997636336812
FDW31,OUT046,3240.1668990646194
FDX26,OUT018,2538.717146959554
DRL49,OUT019,318.34429570731675
FDU49,OUT017,1656.899785175816
FDY58,OUT046,3675.8610611176446
FDN03,OUT045,3941.095046481385
NCV06,OUT010,1166.0254813072083
FDH53,OUT045,1296.5087950200787
FDG31,OUT018,830.5689436256878
NCC06,OUT045,1985.4938465613416
FDS13,OUT049,4297.717160758963
FDP16,OUT035,3965.5438748620745
FDA35,OUT013,2021.1324036266367
DRP47,OUT018,3714.6389048583433
FDY28,OUT010,1554.4593437076628
FDY20,OUT035,1625.2154917534797
NCH30,OUT017,1919.848075802359
NCR29,OUT019,-983.1677032023761
NCP05,OUT013,2398.2874904421033
NCF30,OUT019,12.443804360985268
FDA08,OUT035,2817.6480585507234
FDN51,OUT027,5621.091070405929
FDH12,OUT046,1795.8015474241233
FDY39,OUT017,3123.255829373222
NCO53,OUT045,2799.726221576536
FDB40,OUT046,2329.20363346845
FDH02,OUT049,1624.725884199623
FDY11,OUT027,2583.5241045575176
FDQ09,OUT019,-77.62602070204434
FDP16,OUT013,3882.589351016285
NCF55,OUT018,305.32591459203627
FDY09,OUT027,4276.044700793513
FDY39,OUT045,2901.1414204243993
NCU53,OUT049,2675.117914361742
NCT41,OUT049,2469.7100754118055
FDJ45,OUT046,862.1926971399653
FDR28,OUT013,2624.5320466316725
FDN08,OUT013,1973.239362328429
FDJ07,OUT049,1947.7603538964602
FDZ09,OUT027,4057.045113963859
FDQ14,OUT017,2490.2826830514987
FDY12,OUT027,2331.4109599182084
FDK57,OUT046,1985.290927463126
FDD20,OUT049,2083.0702633572837
FDS36,OUT018,1592.609763869153
FDI40,OUT049,1695.090968496516
FDJ40,OUT045,1725.6731070725411
FDE08,OUT013,2379.731163595873
DRK01,OUT013,1532.1054433481777
FDC58,OUT049,814.04826857186
FDE50,OUT046,3128.3527263214955
FDX48,OUT035,2605.435650073745
DRM35,OUT018,2571.1844822494077
FDG41,OUT013,1766.4107006246327
FDB52,OUT046,4001.1854525460367
FDV19,OUT045,2534.566733576794
DRG48,OUT017,2463.231915247019
FDI26,OUT013,2949.499301459682
FDU11,OUT019,-17.09561175552119
FDF59,OUT019,234.7682164141928
FDR07,OUT049,1634.5810693503975
NCE06,OUT017,2712.02929689908
FDE10,OUT046,2204.5202781295143
NCO55,OUT046,1778.7577998894196
FDZ13,OUT013,980.9374895772303
FDT50,OUT017,1675.2326655649197
FDH12,OUT010,-162.8186789052629
FDD21,OUT045,1888.126062715681
NCM05,OUT013,4159.657656875841
FDK04,OUT013,990.9677874278264
FDN33,OUT017,1753.7597656986366
NCM18,OUT010,-898.181202427942
DRC25,OUT049,1426.7778920692933
FDT47,OUT017,1758.2489223383498
FDD45,OUT027,3003.68861340066
NCD07,OUT018,1532.4657964157618
NCY54,OUT010,781.6521518329064
FDL12,OUT049,1107.507727809032
FDL02,OUT017,1921.5458346906705
FDC60,OUT035,1626.062636805945
FDR37,OUT017,3099.2523754887734
FDY16,OUT017,3111.3551103947657
FDU26,OUT045,1827.2913523706986
FDN24,OUT013,909.5536060887337
FDH44,OUT013,2449.5113035667227
FDE23,OUT010,-972.4813143294778
FDW60,OUT017,3059.3334676108734
FDQ55,OUT049,2005.000837710481
FDV32,OUT027,2485.1965192502366
FDV03,OUT010,602.9096741167077
FDY14,OUT010,2222.946569072359
NCL55,OUT027,5441.432625586773
DRF25,OUT017,799.7500027179909
FDX03,OUT046,838.4499059162852
FDF40,OUT045,3810.491700783503
FDX24,OUT010,-342.54497873481864
FDA25,OUT049,1799.0974165382756
FDH21,OUT018,2477.540206472344
FDB47,OUT010,1450.5629816516966
FDT34,OUT019,-277.84205037741344
FDS39,OUT010,405.75288311335277
NCU05,OUT046,1310.048261427552
FDE02,OUT049,1614.761591929783
FDL25,OUT035,1631.2534464155158
FDC50,OUT049,1604.8289399370244
FDZ32,OUT049,1852.7112150747648
FDV14,OUT045,1270.5377123896365
FDR07,OUT045,1516.8519158421163
FDB26,OUT049,1033.8610743366073
NCR50,OUT045,2353.0323822339196
FDP01,OUT018,2225.9172511701154
FDH57,OUT045,2071.15498388761
